,player,team,week,opp,loc,res,targets,receptions,rec_yards,yards_per_rec,rec_TD,rush_attempts,rush_yards,yards_per_rush,rush_TD,fantasy_points
0,Jared_Abbrederis,GB,1.0,JAC,away,W 27-23,1.0,1.0,8.0,8.0,0.0,0.0,0.0,,0.0,1.3
1,Jared_Abbrederis,GB,6.0,DAL,home,L 16-30,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
3,Davante_Adams,GB,1.0,JAC,away,W 27-23,7.0,3.0,50.0,16.7,1.0,0.0,0.0,,0.0,12.5
4,Davante_Adams,GB,2.0,MIN,away,L 14-17,7.0,3.0,26.0,8.7,0.0,0.0,0.0,,0.0,2.1
5,Davante_Adams,GB,3.0,DET,home,W 34-27,2.0,2.0,23.0,11.5,1.0,0.0,0.0,,0.0,9.3
6,Davante_Adams,GB,5.0,NYG,home,W 23-16,8.0,5.0,85.0,17.0,1.0,0.0,0.0,,0.0,17.0
7,Davante_Adams,GB,6.0,DAL,home,L 16-30,3.0,2.0,34.0,17.0,0.0,0.0,0.0,,0.0,4.4
8,Davante_Adams,GB,7.0,CHI,home,W 26-10,16.0,13.0,132.0,10.2,2.0,0.0,0.0,,0.0,31.7
10,Nelson_Agholor,PHI,1.0,CLE,home,W 29-10,5.0,4.0,57.0,14.3,1.0,0.0,0.0,,0.0,13.7
11,Nelson_Agholor,PHI,2.0,CHI,away,W 29-14,7.0,4.0,42.0,10.5,0.0,0.0,0.0,,0.0,6.2
12,Nelson_Agholor,PHI,3.0,PIT,home,W 34-3,3.0,3.0,21.0,7.0,0.0,0.0,0.0,,0.0,3.6
13,Nelson_Agholor,PHI,5.0,DET,away,L 23-24,7.0,2.0,27.0,13.5,0.0,1.0,5.0,5.0,0.0,4.2
14,Nelson_Agholor,PHI,6.0,WAS,away,L 20-27,4.0,3.0,34.0,11.3,0.0,0.0,0.0,,0.0,4.9
15,Nelson_Agholor,PHI,7.0,MIN,home,W 21-10,6.0,2.0,10.0,5.0,0.0,0.0,0.0,,0.0,2.0
17,Kamar_Aiken,BAL,1.0,BUF,home,W 13-7,2.0,2.0,14.0,7.0,0.0,0.0,0.0,,0.0,2.4
18,Kamar_Aiken,BAL,2.0,CLE,away,W 25-20,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
19,Kamar_Aiken,BAL,3.0,JAC,away,W 19-17,1.0,1.0,5.0,5.0,0.0,0.0,0.0,,0.0,1.0
20,Kamar_Aiken,BAL,4.0,OAK,home,L 27-28,4.0,3.0,9.0,3.0,0.0,0.0,0.0,,0.0,2.4
21,Kamar_Aiken,BAL,5.0,WAS,home,L 10-16,3.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
22,Kamar_Aiken,BAL,6.0,NYG,away,L 23-27,6.0,4.0,64.0,16.0,0.0,0.0,0.0,,0.0,8.4
23,Kamar_Aiken,BAL,7.0,NYJ,away,L 16-24,6.0,3.0,55.0,18.3,0.0,0.0,0.0,,0.0,7.0
25,Keenan_Allen,SD,1.0,KC,away,L 27-33,7.0,6.0,63.0,10.5,0.0,0.0,0.0,,0.0,9.3
27,Danny_Amendola,NE,1.0,ARI,away,W 23-21,4.0,3.0,48.0,16.0,0.0,0.0,0.0,,0.0,6.3
28,Danny_Amendola,NE,2.0,MIA,home,W 31-24,4.0,4.0,50.0,12.5,2.0,0.0,0.0,,0.0,17.0
29,Danny_Amendola,NE,3.0,HOU,home,W 27-0,2.0,2.0,23.0,11.5,0.0,0.0,0.0,,0.0,3.3
30,Danny_Amendola,NE,4.0,BUF,home,L 0-16,2.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
31,Danny_Amendola,NE,5.0,CLE,away,W 33-13,2.0,2.0,11.0,5.5,0.0,0.0,0.0,,0.0,2.1
32,Danny_Amendola,NE,6.0,CIN,home,W 35-17,2.0,2.0,30.0,15.0,0.0,0.0,0.0,,0.0,4.0
33,Tavon_Austin,LAR,1.0,SF,away,L 0-28,12.0,4.0,13.0,3.3,0.0,1.0,2.0,2.0,0.0,3.5
34,Tavon_Austin,LAR,2.0,SEA,home,W 9-3,9.0,5.0,50.0,10.0,0.0,2.0,6.0,3.0,0.0,8.1
35,Tavon_Austin,LAR,3.0,TB,away,W 37-32,8.0,5.0,82.0,16.4,1.0,2.0,22.0,11.0,0.0,18.9
36,Tavon_Austin,LAR,4.0,ARI,away,W 17-13,6.0,2.0,14.0,7.0,0.0,1.0,-6.0,-6.0,0.0,1.8
37,Tavon_Austin,LAR,5.0,BUF,home,L 19-30,10.0,7.0,59.0,8.4,0.0,3.0,26.0,8.7,0.0,12.0
38,Tavon_Austin,LAR,6.0,DET,away,L 28-31,4.0,3.0,24.0,8.0,0.0,3.0,2.0,0.7,0.0,4.1
39,Tavon_Austin,LAR,7.0,NYG,home,L 10-17,15.0,10.0,57.0,5.7,1.0,1.0,10.0,10.0,0.0,17.7
40,Doug_Baldwin,SEA,1.0,MIA,home,W 12-10,11.0,9.0,92.0,10.2,1.0,0.0,0.0,,0.0,19.7
41,Doug_Baldwin,SEA,2.0,LAR,away,L 3-9,6.0,3.0,20.0,6.7,0.0,0.0,0.0,,0.0,3.5
42,Doug_Baldwin,SEA,3.0,SF,home,W 37-18,10.0,8.0,164.0,20.5,1.0,1.0,-4.0,-4.0,0.0,26.0
43,Doug_Baldwin,SEA,4.0,NYJ,away,W 27-17,4.0,4.0,54.0,13.5,0.0,0.0,0.0,,0.0,7.4
44,Doug_Baldwin,SEA,6.0,ATL,home,W 26-24,5.0,4.0,31.0,7.8,0.0,0.0,0.0,,0.0,5.1
45,Doug_Baldwin,SEA,7.0,ARI,away,T 6-6,9.0,6.0,69.0,11.5,0.0,0.0,0.0,,0.0,9.9
47,Cole_Beasley,DAL,1.0,NYG,home,L 19-20,12.0,8.0,65.0,8.1,0.0,0.0,0.0,,0.0,10.5
48,Cole_Beasley,DAL,2.0,WAS,away,W 27-23,6.0,5.0,75.0,15.0,0.0,0.0,0.0,,0.0,10.0
49,Cole_Beasley,DAL,3.0,CHI,home,W 31-17,7.0,7.0,73.0,10.4,0.0,0.0,0.0,,0.0,10.8
50,Cole_Beasley,DAL,4.0,SF,away,W 24-17,4.0,3.0,66.0,22.0,0.0,1.0,7.0,7.0,0.0,8.8
51,Cole_Beasley,DAL,5.0,CIN,home,W 28-14,4.0,4.0,53.0,13.3,1.0,0.0,0.0,,0.0,13.3
52,Cole_Beasley,DAL,6.0,GB,away,W 30-16,6.0,6.0,58.0,9.7,2.0,0.0,0.0,,0.0,20.8
54,Odell_Beckham_Jr,NYG,1.0,DAL,away,W 20-19,8.0,4.0,73.0,18.3,0.0,0.0,0.0,,0.0,9.3
55,Odell_Beckham_Jr,NYG,2.0,NO,home,W 16-13,11.0,8.0,86.0,10.8,0.0,0.0,0.0,,0.0,12.6
56,Odell_Beckham_Jr,NYG,3.0,WAS,home,L 27-29,11.0,7.0,121.0,17.3,0.0,0.0,0.0,,0.0,15.6
57,Odell_Beckham_Jr,NYG,4.0,MIN,away,L 10-24,9.0,3.0,23.0,7.7,0.0,0.0,0.0,,0.0,3.8
58,Odell_Beckham_Jr,NYG,5.0,GB,away,L 16-23,12.0,5.0,56.0,11.2,1.0,0.0,0.0,,0.0,14.1
59,Odell_Beckham_Jr,NYG,6.0,BAL,home,W 27-23,10.0,8.0,222.0,27.8,2.0,0.0,0.0,,0.0,36.2
60,Odell_Beckham_Jr,NYG,7.0,LAR,away,W 17-10,9.0,5.0,49.0,9.8,0.0,0.0,0.0,,0.0,7.4
61,Josh_Bellamy,CHI,5.0,IND,away,L 23-29,1.0,1.0,14.0,14.0,0.0,0.0,0.0,,0.0,1.9
62,Josh_Bellamy,CHI,6.0,JAC,home,L 16-17,0.0,0.0,0.0,,0.0,1.0,7.0,7.0,0.0,0.7
63,Josh_Bellamy,CHI,7.0,GB,away,L 10-26,4.0,2.0,32.0,16.0,0.0,0.0,0.0,,0.0,4.2
65,Kelvin_Benjamin,CAR,1.0,DEN,away,L 20-21,12.0,6.0,91.0,15.2,1.0,0.0,0.0,,0.0,18.1
66,Kelvin_Benjamin,CAR,2.0,SF,home,W 46-27,9.0,7.0,108.0,15.4,2.0,0.0,0.0,,0.0,26.3
67,Kelvin_Benjamin,CAR,3.0,MIN,home,L 10-22,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
68,Kelvin_Benjamin,CAR,4.0,ATL,away,L 33-48,7.0,3.0,39.0,13.0,1.0,0.0,0.0,,0.0,11.4
69,Kelvin_Benjamin,CAR,5.0,TB,home,L 14-17,9.0,5.0,70.0,14.0,0.0,0.0,0.0,,0.0,9.5
70,Kelvin_Benjamin,CAR,6.0,NO,away,L 38-41,14.0,8.0,86.0,10.8,0.0,0.0,0.0,,0.0,12.6
72,Travis_Benjamin,SD,1.0,KC,away,L 27-33,8.0,7.0,32.0,4.6,0.0,0.0,0.0,,0.0,6.7
73,Travis_Benjamin,SD,2.0,JAC,home,W 38-14,6.0,6.0,115.0,19.2,2.0,1.0,-1.0,-1.0,0.0,26.4
74,Travis_Benjamin,SD,3.0,IND,away,L 22-26,7.0,4.0,82.0,20.5,0.0,0.0,0.0,,0.0,8.2
75,Travis_Benjamin,SD,4.0,NO,home,L 34-35,7.0,4.0,48.0,12.0,0.0,0.0,0.0,,0.0,4.8
76,Travis_Benjamin,SD,5.0,OAK,away,L 31-34,11.0,7.0,117.0,16.7,0.0,0.0,0.0,,0.0,15.2
77,Travis_Benjamin,SD,6.0,DEN,home,W 21-13,5.0,3.0,17.0,5.7,0.0,0.0,0.0,,0.0,1.2
78,Travis_Benjamin,SD,7.0,ATL,away,W 33-30,5.0,4.0,54.0,13.5,0.0,0.0,0.0,,0.0,7.4
80,Anquan_Boldin,DET,1.0,IND,away,W 39-35,3.0,3.0,35.0,11.7,0.0,0.0,0.0,,0.0,5.0
81,Anquan_Boldin,DET,2.0,TEN,home,L 15-16,7.0,4.0,48.0,12.0,1.0,0.0,0.0,,0.0,12.8
82,Anquan_Boldin,DET,3.0,GB,away,L 27-34,6.0,4.0,22.0,5.5,1.0,0.0,0.0,,0.0,10.2
83,Anquan_Boldin,DET,4.0,CHI,away,L 14-17,8.0,6.0,31.0,5.2,0.0,0.0,0.0,,0.0,6.1
84,Anquan_Boldin,DET,5.0,PHI,home,W 24-23,4.0,4.0,48.0,12.0,0.0,0.0,0.0,,0.0,6.8
85,Anquan_Boldin,DET,6.0,LAR,home,W 31-28,9.0,8.0,60.0,7.5,1.0,0.0,0.0,,0.0,16.0
86,Anquan_Boldin,DET,7.0,WAS,home,W 20-17,4.0,3.0,28.0,9.3,1.0,0.0,0.0,,0.0,10.3
88,Tyler_Boyd,CIN,1.0,NYJ,away,W 23-22,3.0,2.0,24.0,12.0,0.0,0.0,0.0,,0.0,3.4
89,Tyler_Boyd,CIN,2.0,PIT,away,L 16-24,8.0,6.0,78.0,13.0,0.0,0.0,0.0,,0.0,8.8
90,Tyler_Boyd,CIN,3.0,DEN,home,L 17-29,4.0,3.0,18.0,6.0,0.0,0.0,0.0,,0.0,3.3
91,Tyler_Boyd,CIN,4.0,MIA,home,W 22-7,3.0,1.0,10.0,10.0,0.0,0.0,0.0,,0.0,1.5
92,Tyler_Boyd,CIN,5.0,DAL,away,L 14-28,5.0,3.0,33.0,11.0,0.0,0.0,0.0,,0.0,4.8
93,Tyler_Boyd,CIN,6.0,NE,away,L 17-35,5.0,4.0,79.0,19.8,0.0,0.0,0.0,,0.0,9.9
94,Tyler_Boyd,CIN,7.0,CLE,home,W 31-17,3.0,1.0,3.0,3.0,0.0,0.0,0.0,,0.0,0.8
96,Quan_Bray,IND,2.0,DEN,away,L 20-34,1.0,1.0,7.0,7.0,0.0,0.0,0.0,,0.0,1.2
97,Quan_Bray,IND,5.0,CHI,home,W 29-23,3.0,2.0,29.0,14.5,0.0,1.0,7.0,7.0,0.0,4.6
98,Kenny_Britt,LAR,1.0,SF,away,L 0-28,6.0,4.0,67.0,16.8,0.0,0.0,0.0,,0.0,8.7
99,Kenny_Britt,LAR,2.0,SEA,home,W 9-3,10.0,6.0,94.0,15.7,0.0,0.0,0.0,,0.0,12.4
100,Kenny_Britt,LAR,3.0,TB,away,W 37-32,6.0,4.0,38.0,9.5,0.0,0.0,0.0,,0.0,3.8
101,Kenny_Britt,LAR,4.0,ARI,away,W 17-13,4.0,4.0,82.0,20.5,0.0,0.0,0.0,,0.0,10.2
102,Kenny_Britt,LAR,5.0,BUF,home,L 19-30,6.0,5.0,75.0,15.0,0.0,0.0,0.0,,0.0,10.0
103,Kenny_Britt,LAR,6.0,DET,away,L 28-31,8.0,7.0,136.0,19.4,2.0,0.0,0.0,,0.0,29.1
104,Kenny_Britt,LAR,7.0,NYG,home,L 10-17,8.0,3.0,43.0,14.3,0.0,0.0,0.0,,0.0,5.8
106,Antonio_Brown,PIT,1.0,WAS,away,W 38-16,11.0,8.0,126.0,15.8,2.0,0.0,0.0,,0.0,28.6
107,Antonio_Brown,PIT,2.0,CIN,home,W 24-16,11.0,4.0,39.0,9.8,0.0,0.0,0.0,,0.0,5.9
108,Antonio_Brown,PIT,3.0,PHI,away,L 3-34,18.0,12.0,140.0,11.7,0.0,0.0,0.0,,0.0,20.0
109,Antonio_Brown,PIT,4.0,KC,home,W 43-14,5.0,4.0,64.0,16.0,2.0,0.0,0.0,,0.0,20.4
110,Antonio_Brown,PIT,5.0,NYJ,home,W 31-13,11.0,9.0,78.0,8.7,1.0,0.0,0.0,,0.0,18.3
111,Antonio_Brown,PIT,6.0,MIA,away,L 15-30,8.0,4.0,39.0,9.8,0.0,1.0,6.0,6.0,0.0,6.5
112,Antonio_Brown,PIT,7.0,NE,home,L 16-27,11.0,7.0,106.0,15.1,0.0,1.0,13.0,13.0,0.0,15.4
114,Jaron_Brown,ARI,1.0,NE,home,L 21-23,2.0,1.0,18.0,18.0,0.0,0.0,0.0,,0.0,2.3
115,Jaron_Brown,ARI,2.0,TB,home,W 40-7,2.0,2.0,78.0,39.0,1.0,0.0,0.0,,0.0,14.8
116,Jaron_Brown,ARI,3.0,BUF,away,L 18-33,6.0,3.0,49.0,16.3,0.0,0.0,0.0,,0.0,6.4
117,Jaron_Brown,ARI,4.0,LAR,home,L 13-17,5.0,1.0,7.0,7.0,0.0,0.0,0.0,,0.0,1.2
118,Jaron_Brown,ARI,5.0,SF,away,W 33-21,3.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
119,Jaron_Brown,ARI,6.0,NYJ,home,W 28-3,5.0,4.0,35.0,8.8,0.0,0.0,0.0,,0.0,5.5
121,John_Brown,ARI,1.0,NE,home,L 21-23,4.0,1.0,8.0,8.0,0.0,0.0,0.0,,0.0,1.3
122,John_Brown,ARI,2.0,TB,home,W 40-7,3.0,1.0,14.0,14.0,0.0,0.0,0.0,,0.0,1.9
123,John_Brown,ARI,3.0,BUF,away,L 18-33,11.0,6.0,70.0,11.7,0.0,0.0,0.0,,0.0,10.0
124,John_Brown,ARI,4.0,LAR,home,L 13-17,16.0,10.0,144.0,14.4,0.0,0.0,0.0,,0.0,19.4
125,John_Brown,ARI,5.0,SF,away,W 33-21,4.0,1.0,11.0,11.0,0.0,0.0,0.0,,0.0,1.6
126,John_Brown,ARI,6.0,NYJ,home,W 28-3,7.0,5.0,54.0,10.8,0.0,0.0,0.0,,0.0,7.9
127,Philly_Brown,CAR,1.0,DEN,away,L 20-21,2.0,1.0,11.0,11.0,0.0,0.0,0.0,,0.0,1.6
128,Philly_Brown,CAR,2.0,SF,home,W 46-27,6.0,3.0,15.0,5.0,0.0,0.0,0.0,,0.0,3.0
129,Philly_Brown,CAR,3.0,MIN,home,L 10-22,5.0,4.0,57.0,14.3,0.0,0.0,0.0,,0.0,7.7
130,Philly_Brown,CAR,4.0,ATL,away,L 33-48,7.0,5.0,48.0,9.6,1.0,0.0,0.0,,0.0,13.3
131,Philly_Brown,CAR,5.0,TB,home,L 14-17,4.0,2.0,13.0,6.5,0.0,0.0,0.0,,0.0,2.3
132,Philly_Brown,CAR,6.0,NO,away,L 38-41,4.0,2.0,33.0,16.5,0.0,0.0,0.0,,0.0,2.3
134,Dez_Bryant,DAL,1.0,NYG,home,L 19-20,5.0,1.0,8.0,8.0,0.0,0.0,0.0,,0.0,1.3
135,Dez_Bryant,DAL,2.0,WAS,away,W 27-23,12.0,7.0,102.0,14.6,0.0,0.0,0.0,,0.0,13.7
136,Dez_Bryant,DAL,3.0,CHI,home,W 31-17,6.0,3.0,40.0,13.3,1.0,0.0,0.0,,0.0,11.5
137,Aaron_Burbridge,SF,2.0,CAR,away,L 27-46,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
138,Aaron_Burbridge,SF,4.0,DAL,home,L 17-24,2.0,1.0,5.0,5.0,0.0,0.0,0.0,,0.0,1.0
139,Aaron_Burbridge,SF,7.0,TB,home,L 17-34,2.0,1.0,15.0,15.0,0.0,0.0,0.0,,0.0,0.0
141,Brice_Butler,DAL,1.0,NYG,home,L 19-20,2.0,1.0,16.0,16.0,0.0,0.0,0.0,,0.0,2.1
142,Brice_Butler,DAL,2.0,WAS,away,W 27-23,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
143,Brice_Butler,DAL,3.0,CHI,home,W 31-17,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
144,Brice_Butler,DAL,4.0,SF,away,W 24-17,9.0,5.0,41.0,8.2,1.0,0.0,0.0,,0.0,12.6
145,Brice_Butler,DAL,5.0,CIN,home,W 28-14,3.0,2.0,20.0,10.0,0.0,0.0,0.0,,0.0,3.0
146,Brice_Butler,DAL,6.0,GB,away,W 30-16,3.0,1.0,20.0,20.0,1.0,0.0,0.0,,0.0,8.5
147,Leonte_Carroo,MIA,1.0,SEA,away,L 10-12,2.0,2.0,14.0,7.0,0.0,0.0,0.0,,0.0,2.4
148,Leonte_Carroo,MIA,4.0,CIN,away,L 7-22,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
150,Sammie_Coates,PIT,1.0,WAS,away,W 38-16,3.0,2.0,56.0,28.0,0.0,0.0,0.0,,0.0,6.6
151,Sammie_Coates,PIT,2.0,CIN,home,W 24-16,5.0,2.0,97.0,48.5,0.0,1.0,6.0,6.0,0.0,11.3
152,Sammie_Coates,PIT,3.0,PHI,away,L 3-34,4.0,3.0,50.0,16.7,0.0,0.0,0.0,,0.0,6.5
153,Sammie_Coates,PIT,4.0,KC,home,W 43-14,8.0,6.0,79.0,13.2,0.0,1.0,-1.0,-1.0,0.0,10.8
154,Sammie_Coates,PIT,5.0,NYJ,home,W 31-13,11.0,6.0,139.0,23.2,2.0,0.0,0.0,,0.0,28.9
155,Sammie_Coates,PIT,6.0,MIA,away,L 15-30,4.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
156,Sammie_Coates,PIT,7.0,NE,home,L 16-27,1.0,1.0,4.0,4.0,0.0,0.0,0.0,,0.0,0.9
158,Randall_Cobb,GB,1.0,JAC,away,W 27-23,8.0,6.0,57.0,9.5,0.0,3.0,11.0,3.7,0.0,9.8
159,Randall_Cobb,GB,2.0,MIN,away,L 14-17,7.0,5.0,42.0,8.4,0.0,1.0,1.0,1.0,0.0,6.8
160,Randall_Cobb,GB,3.0,DET,home,W 34-27,3.0,1.0,33.0,33.0,0.0,0.0,0.0,,0.0,3.8
161,Randall_Cobb,GB,5.0,NYG,home,W 23-16,11.0,9.0,108.0,12.0,0.0,1.0,0.0,0.0,0.0,15.3
162,Randall_Cobb,GB,6.0,DAL,home,L 16-30,11.0,7.0,53.0,7.6,1.0,0.0,0.0,,0.0,14.8
163,Randall_Cobb,GB,7.0,CHI,home,W 26-10,15.0,11.0,95.0,8.6,1.0,5.0,21.0,4.2,0.0,23.1
164,Brandon_Coleman,NO,2.0,NYG,away,L 13-16,4.0,2.0,15.0,7.5,0.0,0.0,0.0,,0.0,2.5
165,Brandon_Coleman,NO,3.0,ATL,home,L 32-45,8.0,7.0,78.0,11.1,0.0,0.0,0.0,,0.0,11.3
166,Brandon_Coleman,NO,4.0,SD,away,W 35-34,3.0,2.0,17.0,8.5,0.0,0.0,0.0,,0.0,2.7
167,Brandon_Coleman,NO,6.0,CAR,home,W 41-38,2.0,1.0,6.0,6.0,0.0,0.0,0.0,,0.0,1.1
168,Brandon_Coleman,NO,7.0,KC,away,L 21-27,1.0,1.0,10.0,10.0,1.0,0.0,0.0,,0.0,7.5
170,Corey_Coleman,CLE,1.0,PHI,away,L 10-29,5.0,2.0,69.0,34.5,0.0,0.0,0.0,,0.0,7.9
171,Corey_Coleman,CLE,2.0,BAL,home,L 20-25,8.0,5.0,104.0,20.8,2.0,0.0,0.0,,0.0,24.9
172,Chris_Conley,KC,1.0,SD,home,W 33-27,7.0,4.0,43.0,10.8,0.0,0.0,0.0,,0.0,6.3
173,Chris_Conley,KC,2.0,HOU,away,L 12-19,4.0,2.0,15.0,7.5,0.0,0.0,0.0,,0.0,2.5
174,Chris_Conley,KC,3.0,NYJ,home,W 24-3,5.0,3.0,44.0,14.7,0.0,0.0,0.0,,0.0,5.9
175,Chris_Conley,KC,4.0,PIT,away,L 14-43,7.0,6.0,70.0,11.7,0.0,0.0,0.0,,0.0,10.0
176,Chris_Conley,KC,6.0,OAK,away,W 26-10,4.0,3.0,26.0,8.7,0.0,0.0,0.0,,0.0,4.1
177,Chris_Conley,KC,7.0,NO,home,W 27-21,2.0,2.0,29.0,14.5,0.0,0.0,0.0,,0.0,3.9
179,Brandin_Cooks,NO,1.0,OAK,home,L 34-35,9.0,6.0,143.0,23.8,2.0,1.0,11.0,11.0,0.0,30.4
180,Brandin_Cooks,NO,2.0,NYG,away,L 13-16,9.0,7.0,68.0,9.7,0.0,0.0,0.0,,0.0,10.3
181,Brandin_Cooks,NO,3.0,ATL,home,L 32-45,8.0,2.0,13.0,6.5,0.0,1.0,6.0,6.0,0.0,2.9
182,Brandin_Cooks,NO,4.0,SD,away,W 35-34,6.0,3.0,31.0,10.3,0.0,0.0,0.0,,0.0,4.6
183,Brandin_Cooks,NO,6.0,CAR,home,W 41-38,9.0,7.0,173.0,24.7,1.0,1.0,2.0,2.0,0.0,27.0
184,Brandin_Cooks,NO,7.0,KC,away,L 21-27,9.0,7.0,58.0,8.3,1.0,0.0,0.0,,0.0,15.3
186,Amari_Cooper,OAK,1.0,NO,away,W 35-34,11.0,6.0,137.0,22.8,0.0,0.0,0.0,,0.0,16.7
187,Amari_Cooper,OAK,2.0,ATL,home,L 28-35,9.0,5.0,71.0,14.2,0.0,0.0,0.0,,0.0,9.6
188,Amari_Cooper,OAK,3.0,TEN,away,W 17-10,9.0,4.0,62.0,15.5,0.0,0.0,0.0,,0.0,8.2
189,Amari_Cooper,OAK,4.0,BAL,away,W 28-27,6.0,5.0,48.0,9.6,0.0,0.0,0.0,,0.0,7.3
190,Amari_Cooper,OAK,5.0,SD,home,W 34-31,12.0,6.0,138.0,23.0,1.0,0.0,0.0,,0.0,22.8
191,Amari_Cooper,OAK,6.0,KC,home,L 10-26,13.0,10.0,129.0,12.9,0.0,0.0,0.0,,0.0,17.9
192,Amari_Cooper,OAK,7.0,JAC,away,W 33-16,5.0,4.0,29.0,7.3,0.0,0.0,0.0,,0.0,4.9
193,Pharoh_Cooper,LAR,5.0,BUF,home,L 19-30,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
194,Michael_Crabtree,OAK,1.0,NO,away,W 35-34,9.0,7.0,87.0,12.4,0.0,0.0,0.0,,0.0,12.2
195,Michael_Crabtree,OAK,2.0,ATL,home,L 28-35,5.0,4.0,31.0,7.8,1.0,0.0,0.0,,0.0,11.1
196,Michael_Crabtree,OAK,3.0,TEN,away,W 17-10,11.0,8.0,102.0,12.8,0.0,0.0,0.0,,0.0,14.2
197,Michael_Crabtree,OAK,4.0,BAL,away,W 28-27,12.0,7.0,88.0,12.6,3.0,0.0,0.0,,0.0,30.3
198,Michael_Crabtree,OAK,5.0,SD,home,W 34-31,7.0,3.0,47.0,15.7,1.0,0.0,0.0,,0.0,12.2
199,Michael_Crabtree,OAK,6.0,KC,home,L 10-26,4.0,2.0,10.0,5.0,0.0,0.0,0.0,,0.0,2.0
200,Michael_Crabtree,OAK,7.0,JAC,away,W 33-16,11.0,8.0,96.0,12.0,1.0,0.0,0.0,,0.0,19.6
201,Jamison_Crowder,WAS,1.0,PIT,home,L 16-38,10.0,6.0,58.0,9.7,0.0,0.0,0.0,,0.0,8.8
202,Jamison_Crowder,WAS,2.0,DAL,home,L 23-27,8.0,6.0,39.0,6.5,1.0,0.0,0.0,,0.0,12.9
203,Jamison_Crowder,WAS,3.0,NYG,away,W 29-27,7.0,4.0,78.0,19.5,1.0,0.0,0.0,,0.0,15.8
204,Jamison_Crowder,WAS,4.0,CLE,home,W 31-20,3.0,2.0,21.0,10.5,0.0,0.0,0.0,,0.0,3.1
205,Jamison_Crowder,WAS,5.0,BAL,away,W 16-10,3.0,3.0,35.0,11.7,0.0,0.0,0.0,,0.0,5.0
206,Jamison_Crowder,WAS,6.0,PHI,home,W 27-20,4.0,3.0,52.0,17.3,1.0,1.0,-9.0,-9.0,0.0,11.8
207,Jamison_Crowder,WAS,7.0,DET,away,L 17-20,9.0,7.0,108.0,15.4,0.0,0.0,0.0,,0.0,14.3
208,Victor_Cruz,NYG,1.0,DAL,away,W 20-19,4.0,4.0,34.0,8.5,1.0,0.0,0.0,,0.0,11.4
209,Victor_Cruz,NYG,2.0,NO,home,W 16-13,8.0,4.0,91.0,22.8,0.0,0.0,0.0,,0.0,9.1
210,Victor_Cruz,NYG,3.0,WAS,home,L 27-29,3.0,3.0,70.0,23.3,0.0,0.0,0.0,,0.0,8.5
211,Victor_Cruz,NYG,4.0,MIN,away,L 10-24,9.0,5.0,50.0,10.0,0.0,0.0,0.0,,0.0,7.5
212,Victor_Cruz,NYG,5.0,GB,away,L 16-23,2.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
213,Victor_Cruz,NYG,6.0,BAL,home,W 27-23,7.0,3.0,31.0,10.3,0.0,0.0,0.0,,0.0,4.6
214,Victor_Cruz,NYG,7.0,LAR,away,W 17-10,8.0,5.0,55.0,11.0,0.0,0.0,0.0,,0.0,8.0
216,Eric_Decker,NYJ,1.0,CIN,home,L 22-23,7.0,2.0,37.0,18.5,1.0,0.0,0.0,,0.0,10.7
217,Eric_Decker,NYJ,2.0,BUF,away,W 37-31,8.0,6.0,126.0,21.0,1.0,0.0,0.0,,0.0,21.6
218,Eric_Decker,NYJ,3.0,KC,away,L 3-24,6.0,1.0,31.0,31.0,0.0,0.0,0.0,,0.0,3.6
220,Stefon_Diggs,MIN,1.0,TEN,away,W 25-16,9.0,7.0,103.0,14.7,0.0,1.0,-1.0,-1.0,0.0,13.7
221,Stefon_Diggs,MIN,2.0,GB,home,W 17-14,11.0,9.0,182.0,20.2,1.0,0.0,0.0,,0.0,28.7
222,Stefon_Diggs,MIN,3.0,CAR,away,W 22-10,7.0,4.0,40.0,10.0,0.0,0.0,0.0,,0.0,6.0
223,Stefon_Diggs,MIN,4.0,NYG,home,W 24-10,7.0,5.0,47.0,9.4,0.0,1.0,-1.0,-1.0,0.0,7.1
224,Stefon_Diggs,MIN,7.0,PHI,away,L 10-21,5.0,2.0,18.0,9.0,0.0,0.0,0.0,,0.0,2.8
225,Josh_Doctson,WAS,1.0,PIT,home,L 16-38,1.0,1.0,9.0,9.0,0.0,0.0,0.0,,0.0,1.4
226,Josh_Doctson,WAS,2.0,DAL,home,L 23-27,5.0,1.0,57.0,57.0,0.0,0.0,0.0,,0.0,6.2
228,Phillip_Dorsett,IND,1.0,DET,home,L 35-39,6.0,4.0,94.0,23.5,0.0,0.0,0.0,,0.0,11.4
